

Kraj,Rok,Typ,BordelTyp,Hodnota
SK0104,2019,ODPAD_TONY_KM2,4,

SK0104,2018,PROD_TONY,1,

SK0104,2018,PROD_TONY,2,

SK0104,2018,PROD_TONY,3,

SK0104,2018,PROD_TONY,4,

SK0104,2018,ODPAD_TONY_KM2,1,

SK0104,2018,ODPAD_TONY_KM2,2,

SK0104,2018,ODPAD_TONY_KM2,3,

SK0104,2018,ODPAD_TONY_KM2,4,

SK0104,2017,PROD_TONY,1,

SK0104,2017,PROD_TONY,2,

SK0104,2017,PROD_TONY,3,

SK0104,2017,PROD_TONY,4,

SK0104,2017,ODPAD_TONY_KM2,1,

SK0104,2017,ODPAD_TONY_KM2,2,

SK0104,2017,ODPAD_TONY_KM2,3,

SK0104,2017,ODPAD_TONY_KM2,4,

SK0104,2016,PROD_TONY,1,

SK0104,2016,PROD_TONY,2,

SK0104,2016,PROD_TONY,3,

SK0104,2016,PROD_TONY,4,

SK0104,2016,ODPAD_TONY_KM2,1,

SK0104,2016,ODPAD_TONY_KM2,2,

SK0104,2016,ODPAD_TONY_KM2,3,

SK0104,2016,ODPAD_TONY_KM2,4,

SK0104,2015,PROD_TONY,1,

SK0104,2015,PROD_TONY,2,

SK0104,2015,PROD_TONY,3,

SK0104,2015,PROD_TONY,4,

SK0104,2015,ODPAD_TONY_KM2,1,

SK0104,2015,ODPAD_TONY_KM2,2,

SK0104,2015,ODPAD_TONY_KM2,3,

SK0104,2015,ODPAD_TONY_KM2,4,

SK0104,2014,PROD_TONY,1,

SK0104,2014,PROD_TONY,2,

SK0104,2014,PROD_TONY,3,

SK0104,2014,PROD_TONY,4,

SK0104,2014,ODPAD_TONY_KM2,1,

SK0104,2014,ODPAD_TONY_KM2,2,

SK0104,2014,ODPAD_TONY_KM2,3,

SK0104,2014,ODPAD_TONY_KM2,4,

SK0104,2013,PROD_TONY,1,

SK0104,2013,PROD_TONY,2,

SK0104,2013,PROD_TONY,3,

SK0104,2013,PROD_TONY,4,

SK0104,2013,ODPAD_TONY_KM2,1,

SK0104,2013,ODPAD_TONY_KM2,2,

SK0104,2013,ODPAD_TONY_KM2,3,

SK0104,2013,ODPAD_TONY_KM2,4,

SK0104,2012,PROD_TONY,1,

SK0104,2012,PROD_TONY,2,

SK0104,2012,PROD_TONY,3,

SK0104,2012,PROD_TONY,4,

SK0104,2012,ODPAD_TONY_KM2,1,

SK0104,2012,ODPAD_TONY_KM2,2,

SK0104,2012,ODPAD_TONY_KM2,3,

SK0104,2012,ODPAD_TONY_KM2,4,

SK0104,2011,PROD_TONY,1,

SK0104,2011,PROD_TONY,2,

SK0104,2011,PROD_TONY,3,

SK0104,2011,PROD_TONY,4,

SK0104,2011,ODPAD_TONY_KM2,1,

SK0104,2011,ODPAD_TONY_KM2,2,

SK0104,2011,ODPAD_TONY_KM2,3,

SK0104,2011,ODPAD_TONY_KM2,4,

SK0104,2010,PROD_TONY,1,

SK0104,2010,PROD_TONY,2,

SK0104,2010,PROD_TONY,3,

SK0104,2010,PROD_TONY,4,

SK0104,2010,ODPAD_TONY_KM2,1,

SK0104,2010,ODPAD_TONY_KM2,2,

SK0104,2010,ODPAD_TONY_KM2,3,

SK0104,2010,ODPAD_TONY_KM2,4,

SK0104,2009,PROD_TONY,1,

SK0104,2009,PROD_TONY,2,

SK0104,2009,PROD_TONY,3,

SK0104,2009,PROD_TONY,4,

SK0104,2009,ODPAD_TONY_KM2,1,

SK0104,2009,ODPAD_TONY_KM2,2,

SK0104,2009,ODPAD_TONY_KM2,3,

SK0104,2009,ODPAD_TONY_KM2,4,

SK0104,2008,PROD_TONY,1,

SK0104,2008,PROD_TONY,2,

SK0104,2008,PROD_TONY,3,

SK0104,2008,PROD_TONY,4,

SK0104,2008,ODPAD_TONY_KM2,1,

SK0104,2008,ODPAD_TONY_KM2,2,

SK0104,2008,ODPAD_TONY_KM2,3,

SK0104,2008,ODPAD_TONY_KM2,4,

SK0104,2007,PROD_TONY,1,

SK0104,2007,PROD_TONY,2,

SK0104,2007,PROD_TONY,3,

SK0104,2007,PROD_TONY,4,

SK0104,2007,ODPAD_TONY_KM2,1,

SK0104,2007,ODPAD_TONY_KM2,2,

SK0104,2007,ODPAD_TONY_KM2,3,

SK0104,2007,ODPAD_TONY_KM2,4,

SK0104,2006,PROD_TONY,1,

SK0104,2006,PROD_TONY,2,

SK0104,2006,PROD_TONY,3,

SK0104,2006,PROD_TONY,4,

SK0104,2006,ODPAD_TONY_KM2,1,

SK0104,2006,ODPAD_TONY_KM2,2,

SK0104,2006,ODPAD_TONY_KM2,3,

SK0104,2006,ODPAD_TONY_KM2,4,

SK0104,2005,PROD_TONY,1,

SK0104,2005,PROD_TONY,2,

SK0104,2005,PROD_TONY,3,

SK0104,2005,PROD_TONY,4,

SK0104,2005,ODPAD_TONY_KM2,1,

SK0104,2005,ODPAD_TONY_KM2,2,

SK0104,2005,ODPAD_TONY_KM2,3,

SK0104,2005,ODPAD_TONY_KM2,4,

SK0104,2004,PROD_TONY,1,

SK0104,2004,PROD_TONY,2,

SK0104,2004,PROD_TONY,3,

SK0104,2004,PROD_TONY,4,

SK0104,2004,ODPAD_TONY_KM2,1,

SK0104,2004,ODPAD_TONY_KM2,2,

SK0104,2004,ODPAD_TONY_KM2,3,

SK0104,2004,ODPAD_TONY_KM2,4,

SK0104,2003,PROD_TONY,1,

SK0104,2003,PROD_TONY,2,

SK0104,2003,PROD_TONY,3,

SK0104,2003,PROD_TONY,4,

SK0104,2003,ODPAD_TONY_KM2,1,

SK0104,2003,ODPAD_TONY_KM2,2,

SK0104,2003,ODPAD_TONY_KM2,3,

SK0104,2003,ODPAD_TONY_KM2,4,

SK0104,2002,PROD_TONY,1,

SK0104,2002,PROD_TONY,2,

SK0104,2002,PROD_TONY,3,

SK0104,2002,PROD_TONY,4,

SK0104,2002,ODPAD_TONY_KM2,1,

SK0104,2002,ODPAD_TONY_KM2,2,

SK0104,2002,ODPAD_TONY_KM2,3,

SK0104,2002,ODPAD_TONY_KM2,4,

SK0104,2001,PROD_TONY,1,

SK0104,2001,PROD_TONY,2,

SK0104,2001,PROD_TONY,3,

SK0104,2001,PROD_TONY,4,

SK0104,2001,ODPAD_TONY_KM2,1,

SK0104,2001,ODPAD_TONY_KM2,2,

SK0104,2001,ODPAD_TONY_KM2,3,

SK0104,2001,ODPAD_TONY_KM2,4,

SK0105,2019,PROD_TONY,1,

SK0105,2019,PROD_TONY,2,

SK0105,2019,PROD_TONY,3,

SK0105,2019,PROD_TONY,4,

SK0105,2019,ODPAD_TONY_KM2,1,

SK0105,2019,ODPAD_TONY_KM2,2,

SK0105,2019,ODPAD_TONY_KM2,3,

SK0105,2019,ODPAD_TONY_KM2,4,

SK0105,2018,PROD_TONY,1,

SK0105,2018,PROD_TONY,2,

SK0105,2018,PROD_TONY,3,

SK0105,2018,PROD_TONY,4,

SK0105,2018,ODPAD_TONY_KM2,1,

SK0105,2018,ODPAD_TONY_KM2,2,

SK0105,2018,ODPAD_TONY_KM2,3,

SK0105,2018,ODPAD_TONY_KM2,4,

SK0105,2017,PROD_TONY,1,

SK0105,2017,PROD_TONY,2,

SK0105,2017,PROD_TONY,3,

SK0105,2017,PROD_TONY,4,

SK0105,2017,ODPAD_TONY_KM2,1,

SK0105,2017,ODPAD_TONY_KM2,2,

SK0105,2017,ODPAD_TONY_KM2,3,

SK0105,2017,ODPAD_TONY_KM2,4,

SK0105,2016,PROD_TONY,1,

SK0105,2016,PROD_TONY,2,

SK0105,2016,PROD_TONY,3,

SK0105,2016,PROD_TONY,4,

SK0105,2016,ODPAD_TONY_KM2,1,

SK0105,2016,ODPAD_TONY_KM2,2,

SK0105,2016,ODPAD_TONY_KM2,3,

SK0105,2016,ODPAD_TONY_KM2,4,

SK0105,2015,PROD_TONY,1,

SK0105,2015,PROD_TONY,2,

SK0105,2015,PROD_TONY,3,

SK0105,2015,PROD_TONY,4,

SK0105,2015,ODPAD_TONY_KM2,1,

SK0105,2015,ODPAD_TONY_KM2,2,

SK0105,2015,ODPAD_TONY_KM2,3,

SK0105,2015,ODPAD_TONY_KM2,4,

SK0105,2014,PROD_TONY,1,

SK0105,2014,PROD_TONY,2,

SK0105,2014,PROD_TONY,3,

SK0105,2014,PROD_TONY,4,

SK0105,2014,ODPAD_TONY_KM2,1,

SK0105,2014,ODPAD_TONY_KM2,2,

SK0105,2014,ODPAD_TONY_KM2,3,

SK0105,2014,ODPAD_TONY_KM2,4,

SK0105,2013,PROD_TONY,1,

SK0105,2013,PROD_TONY,2,

SK0105,2013,PROD_TONY,3,

SK0105,2013,PROD_TONY,4,

SK0105,2013,ODPAD_TONY_KM2,1,

SK0105,2013,ODPAD_TONY_KM2,2,

SK0105,2013,ODPAD_TONY_KM2,3,

SK0105,2013,ODPAD_TONY_KM2,4,

SK0105,2012,PROD_TONY,1,

SK0105,2012,PROD_TONY,2,

SK0105,2012,PROD_TONY,3,

SK0105,2012,PROD_TONY,4,

SK0105,2012,ODPAD_TONY_KM2,1,

SK0105,2012,ODPAD_TONY_KM2,2,

SK0105,2012,ODPAD_TONY_KM2,3,

SK0105,2012,ODPAD_TONY_KM2,4,

SK0105,2011,PROD_TONY,1,

SK0105,2011,PROD_TONY,2,

SK0105,2011,PROD_TONY,3,

SK0105,2011,PROD_TONY,4,

SK0105,2011,ODPAD_TONY_KM2,1,

SK0105,2011,ODPAD_TONY_KM2,2,

SK0105,2011,ODPAD_TONY_KM2,3,

SK0105,2011,ODPAD_TONY_KM2,4,

SK0105,2010,PROD_TONY,1,

SK0105,2010,PROD_TONY,2,

SK0105,2010,PROD_TONY,3,

SK0105,2010,PROD_TONY,4,

SK0105,2010,ODPAD_TONY_KM2,1,

SK0105,2010,ODPAD_TONY_KM2,2,

SK0105,2010,ODPAD_TONY_KM2,3,

SK0105,2010,ODPAD_TONY_KM2,4,

SK0105,2009,PROD_TONY,1,

SK0105,2009,PROD_TONY,2,

SK0105,2009,PROD_TONY,3,

SK0105,2009,PROD_TONY,4,

SK0105,2009,ODPAD_TONY_KM2,1,

SK0105,2009,ODPAD_TONY_KM2,2,

SK0105,2009,ODPAD_TONY_KM2,3,

SK0105,2009,ODPAD_TONY_KM2,4,

SK0105,2008,PROD_TONY,1,

SK0105,2008,PROD_TONY,2,

SK0105,2008,PROD_TONY,3,

SK0105,2008,PROD_TONY,4,

SK0105,2008,ODPAD_TONY_KM2,1,

SK0105,2008,ODPAD_TONY_KM2,2,

SK0105,2008,ODPAD_TONY_KM2,3,

SK0105,2008,ODPAD_TONY_KM2,4,

SK0105,2007,PROD_TONY,1,

SK0105,2007,PROD_TONY,2,

SK0105,2007,PROD_TONY,3,

SK0105,2007,PROD_TONY,4,

SK0105,2007,ODPAD_TONY_KM2,1,

SK0105,2007,ODPAD_TONY_KM2,2,

SK0105,2007,ODPAD_TONY_KM2,3,

SK0105,2007,ODPAD_TONY_KM2,4,

SK0105,2006,PROD_TONY,1,

SK0105,2006,PROD_TONY,2,

SK0105,2006,PROD_TONY,3,

SK0105,2006,PROD_TONY,4,

SK0105,2006,ODPAD_TONY_KM2,1,

SK0105,2006,ODPAD_TONY_KM2,2,

SK0105,2006,ODPAD_TONY_KM2,3,

SK0105,2006,ODPAD_TONY_KM2,4,

SK0105,2005,PROD_TONY,1,

SK0105,2005,PROD_TONY,2,

SK0105,2005,PROD_TONY,3,

SK0105,2005,PROD_TONY,4,

SK0105,2005,ODPAD_TONY_KM2,1,

SK0105,2005,ODPAD_TONY_KM2,2,

SK0105,2005,ODPAD_TONY_KM2,3,

SK0105,2005,ODPAD_TONY_KM2,4,

SK0105,2004,PROD_TONY,1,

SK0105,2004,PROD_TONY,2,

SK0105,2004,PROD_TONY,3,

SK0105,2004,PROD_TONY,4,

SK0105,2004,ODPAD_TONY_KM2,1,

SK0105,2004,ODPAD_TONY_KM2,2,

SK0105,2004,ODPAD_TONY_KM2,3,

SK0105,2004,ODPAD_TONY_KM2,4,

SK0105,2003,PROD_TONY,1,

SK0105,2003,PROD_TONY,2,

SK0105,2003,PROD_TONY,3,

SK0105,2003,PROD_TONY,4,

SK0105,2003,ODPAD_TONY_KM2,1,

SK0105,2003,ODPAD_TONY_KM2,2,

SK0105,2003,ODPAD_TONY_KM2,3,

SK0105,2003,ODPAD_TONY_KM2,4,

SK0105,2002,PROD_TONY,1,

SK0105,2002,PROD_TONY,2,

SK0105,2002,PROD_TONY,3,

SK0105,2002,PROD_TONY,4,

SK0105,2002,ODPAD_TONY_KM2,1,

SK0105,2002,ODPAD_TONY_KM2,2,

SK0105,2002,ODPAD_TONY_KM2,3,

SK0105,2002,ODPAD_TONY_KM2,4,

SK0105,2001,PROD_TONY,1,

SK0105,2001,PROD_TONY,2,

SK0105,2001,PROD_TONY,3,

SK0105,2001,PROD_TONY,4,

SK0105,2001,ODPAD_TONY_KM2,1,

SK0105,2001,ODPAD_TONY_KM2,2,

SK0105,2001,ODPAD_TONY_KM2,3,

SK0105,2001,ODPAD_TONY_KM2,4,

SK0106,2019,PROD_TONY,1,414.8

SK0106,2019,PROD_TONY,2,123.6

SK0106,2019,PROD_TONY,3,2904.3

SK0106,2019,PROD_TONY,4,4033.9

SK0106,2019,ODPAD_TONY_KM2,1,0.4

SK0106,2019,ODPAD_TONY_KM2,2,0.1

SK0106,2019,ODPAD_TONY_KM2,3,3.1

SK0106,2019,ODPAD_TONY_KM2,4,4.2

SK0106,2018,PROD_TONY,1,41.1

SK0106,2018,PROD_TONY,2,39.4

SK0106,2018,PROD_TONY,3,1225

SK0106,2018,PROD_TONY,4,3922.5

SK0106,2018,ODPAD_TONY_KM2,1,

SK0106,2018,ODPAD_TONY_KM2,2,

SK0106,2018,ODPAD_TONY_KM2,3,1.3

SK0106,2018,ODPAD_TONY_KM2,4,4.1

SK0106,2017,PROD_TONY,1,50.1

SK0106,2017,PROD_TONY,2,30

SK0106,2017,PROD_TONY,3,1455.9

SK0106,2017,PROD_TONY,4,1692.3

SK0106,2017,ODPAD_TONY_KM2,1,0.1

SK0106,2017,ODPAD_TONY_KM2,2,

SK0106,2017,ODPAD_TONY_KM2,3,1.5

SK0106,2017,ODPAD_TONY_KM2,4,1.8

SK0106,2016,PROD_TONY,1,47.9

SK0106,2016,PROD_TONY,2,40.5

SK0106,2016,PROD_TONY,3,1534.3

SK0106,2016,PROD_TONY,4,1536.8

SK0106,2016,ODPAD_TONY_KM2,1,0.1

SK0106,2016,ODPAD_TONY_KM2,2,

SK0106,2016,ODPAD_TONY_KM2,3,1.6

SK0106,2016,ODPAD_TONY_KM2,4,1.6

SK0106,2015,PROD_TONY,1,58.7

SK0106,2015,PROD_TONY,2,118.7

SK0106,2015,PROD_TONY,3,1618

SK0106,2015,PROD_TONY,4,1571.7

SK0106,2015,ODPAD_TONY_KM2,1,0.1

SK0106,2015,ODPAD_TONY_KM2,2,0.1

SK0106,2015,ODPAD_TONY_KM2,3,1.7

SK0106,2015,ODPAD_TONY_KM2,4,1.7

SK0106,2014,PROD_TONY,1,94.1

SK0106,2014,PROD_TONY,2,158

SK0106,2014,PROD_TONY,3,1708.7

SK0106,2014,PROD_TONY,4,1438.9

SK0106,2014,ODPAD_TONY_KM2,1,0.1

SK0106,2014,ODPAD_TONY_KM2,2,0.2

SK0106,2014,ODPAD_TONY_KM2,3,1.8

SK0106,2014,ODPAD_TONY_KM2,4,1.5

SK0106,2013,PROD_TONY,1,64.2

SK0106,2013,PROD_TONY,2,145.6

SK0106,2013,PROD_TONY,3,1415.8

SK0106,2013,PROD_TONY,4,1396.3

SK0106,2013,ODPAD_TONY_KM2,1,0.1

SK0106,2013,ODPAD_TONY_KM2,2,0.2

SK0106,2013,ODPAD_TONY_KM2,3,1.5

SK0106,2013,ODPAD_TONY_KM2,4,1.5

SK0106,2012,PROD_TONY,1,65.7

SK0106,2012,PROD_TONY,2,188.5

SK0106,2012,PROD_TONY,3,1241.8

SK0106,2012,PROD_TONY,4,1120.2

SK0106,2012,ODPAD_TONY_KM2,1,0.1

SK0106,2012,ODPAD_TONY_KM2,2,0.2

SK0106,2012,ODPAD_TONY_KM2,3,1.3

SK0106,2012,ODPAD_TONY_KM2,4,1.2

SK0106,2011,PROD_TONY,1,66.5

SK0106,2011,PROD_TONY,2,135.5

SK0106,2011,PROD_TONY,3,1434.9

SK0106,2011,PROD_TONY,4,2408.2

SK0106,2011,ODPAD_TONY_KM2,1,0.1

SK0106,2011,ODPAD_TONY_KM2,2,0.1

SK0106,2011,ODPAD_TONY_KM2,3,1.5

SK0106,2011,ODPAD_TONY_KM2,4,2.5

SK0106,2010,PROD_TONY,1,63.3

SK0106,2010,PROD_TONY,2,101

SK0106,2010,PROD_TONY,3,1145.3

SK0106,2010,PROD_TONY,4,2640.2

SK0106,2010,ODPAD_TONY_KM2,1,0.1

SK0106,2010,ODPAD_TONY_KM2,2,0.1

SK0106,2010,ODPAD_TONY_KM2,3,1.2

SK0106,2010,ODPAD_TONY_KM2,4,2.8

SK0106,2009,PROD_TONY,1,74.1

SK0106,2009,PROD_TONY,2,124.2

SK0106,2009,PROD_TONY,3,1463.3

SK0106,2009,PROD_TONY,4,2915.5

SK0106,2009,ODPAD_TONY_KM2,1,0.1

SK0106,2009,ODPAD_TONY_KM2,2,0.1

SK0106,2009,ODPAD_TONY_KM2,3,1.5

SK0106,2009,ODPAD_TONY_KM2,4,3.1

SK0106,2008,PROD_TONY,1,79.2

SK0106,2008,PROD_TONY,2,105.1

SK0106,2008,PROD_TONY,3,1598

SK0106,2008,PROD_TONY,4,2024

SK0106,2008,ODPAD_TONY_KM2,1,0.1

SK0106,2008,ODPAD_TONY_KM2,2,0.1

SK0106,2008,ODPAD_TONY_KM2,3,1.7

SK0106,2008,ODPAD_TONY_KM2,4,2.1

SK0106,2007,PROD_TONY,1,76.3

SK0106,2007,PROD_TONY,2,114.5

SK0106,2007,PROD_TONY,3,1617.8

SK0106,2007,PROD_TONY,4,1403.9

SK0106,2007,ODPAD_TONY_KM2,1,0.1

SK0106,2007,ODPAD_TONY_KM2,2,0.1

SK0106,2007,ODPAD_TONY_KM2,3,1.7

SK0106,2007,ODPAD_TONY_KM2,4,1.5

SK0106,2006,PROD_TONY,1,56.8

SK0106,2006,PROD_TONY,2,118.3

SK0106,2006,PROD_TONY,3,1412.7

SK0106,2006,PROD_TONY,4,1223.9

SK0106,2006,ODPAD_TONY_KM2,1,0.1

SK0106,2006,ODPAD_TONY_KM2,2,0.1

SK0106,2006,ODPAD_TONY_KM2,3,1.5

SK0106,2006,ODPAD_TONY_KM2,4,1.3

SK0106,2005,PROD_TONY,1,84.3

SK0106,2005,PROD_TONY,2,293.4

SK0106,2005,PROD_TONY,3,1435.5

SK0106,2005,PROD_TONY,4,878.5

SK0106,2005,ODPAD_TONY_KM2,1,0.1

SK0106,2005,ODPAD_TONY_KM2,2,0.3

SK0106,2005,ODPAD_TONY_KM2,3,1.5

SK0106,2005,ODPAD_TONY_KM2,4,0.9

SK0106,2004,PROD_TONY,1,137.7

SK0106,2004,PROD_TONY,2,196.5

SK0106,2004,PROD_TONY,3,1368.1

SK0106,2004,PROD_TONY,4,1172.8

SK0106,2004,ODPAD_TONY_KM2,1,0.1

SK0106,2004,ODPAD_TONY_KM2,2,0.2

SK0106,2004,ODPAD_TONY_KM2,3,1.4

SK0106,2004,ODPAD_TONY_KM2,4,1.2

SK0106,2003,PROD_TONY,1,184.1

SK0106,2003,PROD_TONY,2,42.9

SK0106,2003,PROD_TONY,3,1299.4

SK0106,2003,PROD_TONY,4,2203.8

SK0106,2003,ODPAD_TONY_KM2,1,0.2

SK0106,2003,ODPAD_TONY_KM2,2,

SK0106,2003,ODPAD_TONY_KM2,3,1.4

SK0106,2003,ODPAD_TONY_KM2,4,2.3

SK0106,2002,PROD_TONY,1,169.7

SK0106,2002,PROD_TONY,2,63

SK0106,2002,PROD_TONY,3,1674.6

SK0106,2002,PROD_TONY,4,860.7

SK0106,2002,ODPAD_TONY_KM2,1,0.2

SK0106,2002,ODPAD_TONY_KM2,2,0.1

SK0106,2002,ODPAD_TONY_KM2,3,1.8

SK0106,2002,ODPAD_TONY_KM2,4,0.9

SK0106,2001,PROD_TONY,1,150

SK0106,2001,PROD_TONY,2,94.9

SK0106,2001,PROD_TONY,3,1539.4

SK0106,2001,PROD_TONY,4,762.6

SK0106,2001,ODPAD_TONY_KM2,1,0.2

SK0106,2001,ODPAD_TONY_KM2,2,0.1

SK0106,2001,ODPAD_TONY_KM2,3,1.6

SK0106,2001,ODPAD_TONY_KM2,4,0.8

SK0107,2019,PROD_TONY,1,183.5

SK0107,2019,PROD_TONY,2,32.2

SK0107,2019,PROD_TONY,3,653.8

SK0107,2019,PROD_TONY,4,1062.7

SK0107,2019,ODPAD_TONY_KM2,1,0.5

SK0107,2019,ODPAD_TONY_KM2,2,0.1

SK0107,2019,ODPAD_TONY_KM2,3,1.7

SK0107,2019,ODPAD_TONY_KM2,4,2.8

SK0107,2018,PROD_TONY,1,10.3

SK0107,2018,PROD_TONY,2,12.2

SK0107,2018,PROD_TONY,3,35.3

SK0107,2018,PROD_TONY,4,57.2

SK0107,2018,ODPAD_TONY_KM2,1,

SK0107,2018,ODPAD_TONY_KM2,2,

SK0107,2018,ODPAD_TONY_KM2,3,0.1

SK0107,2018,ODPAD_TONY_KM2,4,0.2

SK0107,2017,PROD_TONY,1,10

SK0107,2017,PROD_TONY,2,10

SK0107,2017,PROD_TONY,3,26.6

SK0107,2017,PROD_TONY,4,54.2

SK0107,2017,ODPAD_TONY_KM2,1,

SK0107,2017,ODPAD_TONY_KM2,2,

SK0107,2017,ODPAD_TONY_KM2,3,0.1

SK0107,2017,ODPAD_TONY_KM2,4,0.1

SK0107,2016,PROD_TONY,1,7.3

SK0107,2016,PROD_TONY,2,10.5

SK0107,2016,PROD_TONY,3,18.4

SK0107,2016,PROD_TONY,4,48.6

SK0107,2016,ODPAD_TONY_KM2,1,

SK0107,2016,ODPAD_TONY_KM2,2,

SK0107,2016,ODPAD_TONY_KM2,3,

SK0107,2016,ODPAD_TONY_KM2,4,0.1

SK0107,2015,PROD_TONY,1,6.5

SK0107,2015,PROD_TONY,2,9.2

SK0107,2015,PROD_TONY,3,17.6

SK0107,2015,PROD_TONY,4,44.9

SK0107,2015,ODPAD_TONY_KM2,1,

SK0107,2015,ODPAD_TONY_KM2,2,

SK0107,2015,ODPAD_TONY_KM2,3,

SK0107,2015,ODPAD_TONY_KM2,4,0.1

SK0107,2014,PROD_TONY,1,5.3

SK0107,2014,PROD_TONY,2,7.4

SK0107,2014,PROD_TONY,3,16.5

SK0107,2014,PROD_TONY,4,39.1

SK0107,2014,ODPAD_TONY_KM2,1,

SK0107,2014,ODPAD_TONY_KM2,2,

SK0107,2014,ODPAD_TONY_KM2,3,

SK0107,2014,ODPAD_TONY_KM2,4,0.1

SK0107,2013,PROD_TONY,1,8.4

SK0107,2013,PROD_TONY,2,11.1

SK0107,2013,PROD_TONY,3,16.2

SK0107,2013,PROD_TONY,4,42

SK0107,2013,ODPAD_TONY_KM2,1,

SK0107,2013,ODPAD_TONY_KM2,2,

SK0107,2013,ODPAD_TONY_KM2,3,

SK0107,2013,ODPAD_TONY_KM2,4,0.1

SK0107,2012,PROD_TONY,1,10.3

SK0107,2012,PROD_TONY,2,11.6

SK0107,2012,PROD_TONY,3,22.7

SK0107,2012,PROD_TONY,4,42.1

SK0107,2012,ODPAD_TONY_KM2,1,

SK0107,2012,ODPAD_TONY_KM2,2,

SK0107,2012,ODPAD_TONY_KM2,3,0.1

SK0107,2012,ODPAD_TONY_KM2,4,0.1

SK0107,2011,PROD_TONY,1,10.4

SK0107,2011,PROD_TONY,2,11.4

SK0107,2011,PROD_TONY,3,26.2

SK0107,2011,PROD_TONY,4,41.6

SK0107,2011,ODPAD_TONY_KM2,1,

SK0107,2011,ODPAD_TONY_KM2,2,

SK0107,2011,ODPAD_TONY_KM2,3,0.1

SK0107,2011,ODPAD_TONY_KM2,4,0.1

SK0107,2010,PROD_TONY,1,9.6

SK0107,2010,PROD_TONY,2,10.9

SK0107,2010,PROD_TONY,3,25.1

SK0107,2010,PROD_TONY,4,37.4

SK0107,2010,ODPAD_TONY_KM2,1,

SK0107,2010,ODPAD_TONY_KM2,2,

SK0107,2010,ODPAD_TONY_KM2,3,0.1

SK0107,2010,ODPAD_TONY_KM2,4,0.1

SK0107,2009,PROD_TONY,1,9

SK0107,2009,PROD_TONY,2,9.3

SK0107,2009,PROD_TONY,3,25.9

SK0107,2009,PROD_TONY,4,32.8

SK0107,2009,ODPAD_TONY_KM2,1,

SK0107,2009,ODPAD_TONY_KM2,2,

SK0107,2009,ODPAD_TONY_KM2,3,0.1

SK0107,2009,ODPAD_TONY_KM2,4,0.1

SK0107,2008,PROD_TONY,1,14

SK0107,2008,PROD_TONY,2,9.4

SK0107,2008,PROD_TONY,3,31.8

SK0107,2008,PROD_TONY,4,35.9

SK0107,2008,ODPAD_TONY_KM2,1,

SK0107,2008,ODPAD_TONY_KM2,2,

SK0107,2008,ODPAD_TONY_KM2,3,0.1

SK0107,2008,ODPAD_TONY_KM2,4,0.1

SK0107,2007,PROD_TONY,1,9.8

SK0107,2007,PROD_TONY,2,9.1

SK0107,2007,PROD_TONY,3,33.7

SK0107,2007,PROD_TONY,4,36.3

SK0107,2007,ODPAD_TONY_KM2,1,

SK0107,2007,ODPAD_TONY_KM2,2,

SK0107,2007,ODPAD_TONY_KM2,3,0.1

SK0107,2007,ODPAD_TONY_KM2,4,0.1

SK0107,2006,PROD_TONY,1,10.2

SK0107,2006,PROD_TONY,2,10.5

SK0107,2006,PROD_TONY,3,33.7

SK0107,2006,PROD_TONY,4,40.6

SK0107,2006,ODPAD_TONY_KM2,1,

SK0107,2006,ODPAD_TONY_KM2,2,

SK0107,2006,ODPAD_TONY_KM2,3,0.1

SK0107,2006,ODPAD_TONY_KM2,4,0.1

SK0107,2005,PROD_TONY,1,11.5

SK0107,2005,PROD_TONY,2,11.3

SK0107,2005,PROD_TONY,3,34

SK0107,2005,PROD_TONY,4,44.3

SK0107,2005,ODPAD_TONY_KM2,1,

SK0107,2005,ODPAD_TONY_KM2,2,

SK0107,2005,ODPAD_TONY_KM2,3,0.1

SK0107,2005,ODPAD_TONY_KM2,4,0.1

SK0107,2004,PROD_TONY,1,7

SK0107,2004,PROD_TONY,2,17.1

SK0107,2004,PROD_TONY,3,40.1

SK0107,2004,PROD_TONY,4,47.3

SK0107,2004,ODPAD_TONY_KM2,1,

SK0107,2004,ODPAD_TONY_KM2,2,

SK0107,2004,ODPAD_TONY_KM2,3,0.1

